Product Category,Product Length (cm),Product Width (cm),Product Height (cm),Fragility,Padding Type,Recommended Box Length (cm),Recommended Box Width (cm),Recommended Box Height (cm),Box Material,Truck Load Capacity (boxes),Fill Rate (%),CO2 Saved per Delivery (tons),Cost Saving per Delivery ($),Air Space Reduced (%),Product Volume (cm³),Box Volume (cm³),Air Space Saved (%),CO2 Saved (g),Old Box Volume (cm³),Cost Saved ($),Boxes Per Truck
Books,22.26,15.68,4.45,Medium,None,23.37,16.47,4.67,Corrugated board,5,87.37,3.53,6.35,12.629999999999995,1553.21376,1797.5012129999998,13.59039155207511,0.48857490599999936,2157.0014555999996,0.14380009703999996,556
Cosmetics,8.82,11.58,3.93,Medium,None,9.27,12.16,4.13,Recycled cardboard,21,85.99,2.54,15.23,14.010000000000003,401.39290800000003,465.546816,13.78033439283579,0.12830781599999988,558.6561792,0.03724374528000001,2148
Electronics,22.91,10.11,5.66,Low,Air bubble,25.2,11.12,6.22,Hybrid eco-material,5,90.74,4.18,3.12,9.260000000000003,1310.969766,1742.99328,24.786298315504695,0.864047028,2091.591936,0.13943946239999996,573
Clothing,34.13,28.67,3.95,Low,Air bubble,37.55,31.54,4.35,Corrugated board,1,89.82,4.64,1.71,10.180000000000009,3865.1030450000007,5151.822449999999,24.976004462265543,2.573438809999996,6182.186939999999,0.412145796,194
Home Decor,43.98,39.72,16.7,Low,Foam,50.58,45.68,19.21,Corrugated board,0,79.73,2.5,0.0,20.27,29172.989519999996,44384.597424,34.27226737844571,30.42321580800001,53261.5169088,3.550767793919999,22
Fragile Glassware,20.79,22.11,15.8,High,Foam,23.91,25.43,18.17,Plastic,0,80.34,2.37,0.0,19.66,7262.73702,11047.928721,34.26155070864165,7.570383402000002,13257.5144652,0.8838342976799999,90
Cosmetics,12.37,13.83,3.75,Medium,Paper fill,13.36,14.93,4.05,Corrugated board,12,93.84,3.71,7.09,6.159999999999997,641.539125,807.8324399999999,20.58512468253936,0.33258662999999977,969.3989279999998,0.06462659519999998,1237
Books,23.66,24.3,2.99,Low,None,24.85,25.51,3.14,Hybrid eco-material,5,87.07,4.54,16.81,12.930000000000009,1719.06462,1990.5197900000005,13.63740121367999,0.5429103400000008,2388.6237480000004,0.15924158319999998,502
Shoes,22.8,11.74,8.49,Medium,None,23.94,12.33,8.91,Corrugated board,3,88.33,3.79,4.51,11.670000000000002,2272.53528,2630.055582,13.593640546871145,0.7150406039999998,3156.0666984,0.21040444656,380
Cosmetics,12.19,7.14,7.66,Low,Foam,14.02,8.21,8.81,Corrugated board,9,77.61,2.08,16.74,22.39,666.7003559999999,1014.0680020000001,34.25486706166675,0.6947352920000003,1216.8816024,0.08112544015999998,986
Electronics,12.69,12.37,7.83,High,None,13.33,12.99,8.23,Corrugated board,7,78.47,4.65,14.38,21.53,1229.1165989999997,1425.079641,13.751023898039138,0.3919260840000006,1710.0955692,0.11400637127999999,701
Cosmetics,11.07,14.4,9.08,Medium,Paper fill,11.95,15.55,9.8,Corrugated board,5,88.87,4.17,7.66,11.129999999999995,1447.4246400000002,1821.0605,20.51748747501798,0.7472717199999998,2185.2726,0.1456848399999999,549
Toys,15.54,22.75,10.92,Low,None,16.32,23.89,11.46,Corrugated board,2,75.35,4.93,5.36,24.65000000000001,3860.6022,4468.079808,13.595943539601175,1.2149552160000012,5361.6957696,0.35744638463999984,223
Home Decor,39.36,44.44,22.1,Low,Foam,45.27,51.11,25.42,Hybrid eco-material,0,76.33,4.51,0.0,23.67,38656.40064,58815.51737400001,34.27516688463502,40.318233468000024,70578.62084880001,4.705241389920001,17
Fragile Glassware,22.44,16.41,23.57,Low,None,23.56,17.23,24.75,Corrugated board,0,87.86,2.5,0.0,12.14,8679.426228,10046.9853,13.6116360397183,2.7351181440000003,12056.38236,0.8037588239999998,99
Toys,29.92,11.85,7.98,High,Foam,34.41,13.63,9.18,Corrugated board,2,76.13,4.47,7.73,23.870000000000005,2829.3249600000004,4305.496193999999,34.28574007467812,2.952342467999998,5166.595432799999,0.3444396955199998,232
Home Decor,49.77,22.48,18.74,Low,Paper fill,53.75,24.28,20.23,Recycled cardboard,0,77.9,2.15,0.0,22.099999999999994,20966.866704,26401.1615,20.58354438686343,10.868589591999998,31681.393799999998,2.11209292,37
Clothing,17.31,14.83,7.2,Medium,Paper fill,18.7,16.02,7.78,Hybrid eco-material,4,90.05,2.42,4.77,9.950000000000005,1848.2925599999999,2330.68572,20.697477822106368,0.9647863200000002,2796.8228639999998,0.18645485759999994,429
Electronics,12.32,12.59,2.84,Low,Air bubble,13.55,13.85,3.12,Recycled cardboard,17,87.35,2.1,12.21,12.650000000000006,440.508992,585.5226000000001,24.766526176786364,0.2900272160000003,702.6271200000001,0.04684180799999999,1707
Toys,29.85,28.51,16.4,Low,Air bubble,32.84,31.36,18.04,Corrugated board,0,75.74,3.72,0.0,24.260000000000005,13956.7854,18578.717696,24.877563519871458,9.243864591999998,22294.4612352,1.4862974156800004,53
Toys,16.25,10.27,7.68,High,Foam,18.69,11.81,8.83,Recycled cardboard,5,77.99,4.36,18.5,22.010000000000005,1281.696,1949.0361870000004,34.23949701145289,1.334680374000001,2338.8434244000005,0.15592289496000003,513
Electronics,15.69,17.48,7.46,Medium,Air bubble,17.26,19.23,8.21,Recycled cardboard,3,86.53,2.98,2.48,13.47,2045.9885519999998,2724.9794580000002,24.9172853030733,1.357981812000001,3269.9753496000003,0.21799835664000003,366
Books,20.63,10.26,4.29,High,Air bubble,22.7,11.28,4.72,Plastic,8,94.89,3.05,1.33,5.109999999999999,908.037702,1208.58432,24.867658220156287,0.601093236,1450.301184,0.0966867456,827
Electronics,26.21,16.83,2.01,High,Air bubble,28.83,18.51,2.21,Plastic,8,77.56,4.08,12.09,22.44,886.6397429999998,1179.351693,24.81973373484615,0.5854239000000004,1415.2220316,0.09434813544,847
Shoes,31.65,12.29,11.18,Medium,Air bubble,34.81,13.52,12.29,Corrugated board,1,83.48,3.08,0.95,16.519999999999996,4348.779629999999,5784.0574480000005,24.81437694738473,2.870555636000003,6940.8689376,0.4627245958399999,172
Toys,21.62,25.25,6.96,Medium,None,22.7,26.51,7.3,Recycled cardboard,2,92.76,4.34,1.42,7.239999999999995,3799.4988,4392.9721,13.509607766459531,1.1869466000000002,5271.566519999999,0.3514377679999998,227
Cosmetics,14.3,9.22,4.89,Medium,Air bubble,15.73,10.15,5.38,Corrugated board,11,86.15,2.83,7.33,13.849999999999994,644.72694,858.96811,24.941690792222772,0.42848234,1030.761732,0.06871744879999997,1164
Shoes,26.65,17.22,8.6,High,Paper fill,28.78,18.59,9.29,Recycled cardboard,2,83.25,2.39,1.08,16.75,3946.6517999999996,4970.337658,20.595901695980924,2.0473717160000016,5964.4051896,0.3976270126399999,201
Electronics,16.85,11.13,8.91,Low,None,17.69,11.69,9.36,Plastic,5,75.65,2.18,2.24,24.349999999999994,1670.9858550000004,1935.6114959999998,13.671423296816343,0.5292512819999988,2322.7337952,0.15484891968000003,516
Toys,37.24,18.11,12.45,Medium,Paper fill,40.22,19.56,13.44,Hybrid eco-material,0,92.86,2.92,0.0,7.140000000000001,8396.48418,10573.291007999998,20.587788857347977,4.353613655999998,12687.949209599998,0.8458632806399997,94
Cosmetics,10.9,12.78,4.78,Medium,Foam,12.54,14.7,5.5,Corrugated board,9,93.92,2.75,3.44,6.079999999999998,665.86356,1013.8589999999998,34.32384976609172,0.6959908799999996,1216.6307999999997,0.08110871999999995,986
Clothing,31.74,16.52,4.61,Low,None,33.32,17.35,4.84,Recycled cardboard,3,90.38,4.39,3.27,9.620000000000005,2417.229528,2798.0136800000005,13.609088287230986,0.7615683040000013,3357.6164160000003,0.22384109439999994,357
Shoes,23.11,18.06,13.16,High,Paper fill,24.96,19.51,14.21,Corrugated board,1,77.01,3.2,2.24,22.989999999999995,5492.544456,6919.8380160000015,20.626112297713096,2.8545871200000037,8303.805619200002,0.5535870412800002,144
Electronics,19.78,13.09,2.34,High,None,20.77,13.74,2.46,Recycled cardboard,14,91.25,4.01,9.75,8.75,605.873268,702.034308,13.697484425504737,0.19232207999999992,842.4411696,0.056162744639999984,1424
Clothing,26.85,27.63,2.65,High,Foam,30.88,31.78,3.05,Recycled cardboard,3,84.27,2.59,5.65,15.730000000000004,1965.943575,2993.16752,34.31895936783385,2.05444789,3591.801024,0.23945340159999998,334
Cosmetics,6.02,5.54,7.7,Low,Foam,6.92,6.37,8.86,Recycled cardboard,25,91.26,2.86,25.19,8.739999999999995,256.80116,390.55234399999995,34.24667296325329,0.26750236799999993,468.6628127999999,0.031244187519999994,2560
Books,22.38,12.99,2.6,High,None,23.5,13.64,2.73,Corrugated board,11,75.5,3.7,12.65,24.5,755.8621200000001,875.0742,13.623082476891657,0.2384241599999998,1050.08904,0.07000593600000002,1142
Toys,23.4,24.07,13.94,Low,Paper fill,25.28,25.99,15.06,Corrugated board,1,77.41,2.02,1.03,22.590000000000003,7851.537719999999,9894.829632,20.65009694954192,4.086583824000003,11873.795558400001,0.7915863705600001,101
Fragile Glassware,17.14,8.13,21.2,Medium,Paper fill,18.51,8.78,22.89,Hybrid eco-material,2,92.79,3.31,2.6,7.209999999999994,2954.18184,3720.032442,20.587202233866964,1.531701204,4464.0389304,0.29760259535999994,268
Toys,27.55,20.49,17.46,Low,Paper fill,29.76,22.13,18.86,Recycled cardboard,0,76.15,2.8,0.0,23.849999999999994,9856.16127,12420.984768,20.64911555650335,5.129646996,14905.1817216,0.9936787814399999,80
Electronics,16.21,11.96,6.71,Low,None,17.02,12.56,7.05,Recycled cardboard,6,83.94,3.46,9.61,16.060000000000002,1300.8784360000002,1507.0869599999999,13.682589623096442,0.41241704799999934,1808.5043519999997,0.12056695679999994,663
Books,15.56,21.24,2.05,High,Air bubble,17.12,23.36,2.26,Recycled cardboard,11,91.41,3.69,11.88,8.590000000000003,677.5135199999999,903.826432,25.03942172826388,0.4526258240000002,1084.5917184,0.07230611456000002,1106
Books,23.61,14.73,3.67,Medium,None,24.79,15.46,3.85,Corrugated board,6,75.85,3.83,8.33,24.15000000000001,1276.335351,1475.52559,13.499612636335234,0.39838047800000004,1770.630708,0.11804204719999999,677
Books,24.7,18.97,2.99,High,Paper fill,26.67,20.49,3.23,Hybrid eco-material,5,87.78,3.94,14.35,12.22,1400.99141,1765.092609,20.62788077767085,0.728202398,2118.1111308,0.14120740871999998,566
Cosmetics,11.85,13.14,5.06,Low,Foam,13.63,15.11,5.82,Hybrid eco-material,8,93.16,4.87,6.78,6.840000000000003,787.88754,1198.624926,34.26738232206594,0.8214747720000001,1438.3499112,0.09588999408,834
Cosmetics,7.87,5.49,5.84,Low,Foam,9.05,6.31,6.72,Corrugated board,26,91.62,4.29,35.78,8.379999999999995,252.32479199999997,383.74895999999995,34.24743300932985,0.26284833599999996,460.4987519999999,0.030699916799999984,2605
Fragile Glassware,19.74,24.34,18.39,High,Foam,22.7,27.99,21.15,Recycled cardboard,0,94.91,3.34,0.0,5.090000000000003,8835.872723999999,13438.138949999997,34.24779460254055,9.204532451999995,16125.766739999995,1.0750511159999996,74
Books,17.48,16.46,4.95,Low,Air bubble,19.22,18.11,5.45,Corrugated board,5,84.35,3.55,7.84,15.650000000000006,1424.21796,1897.0043899999998,24.92279050550853,0.9455728599999997,2276.4052679999995,0.1517603511999999,527
Clothing,17.11,19.39,7.05,High,None,17.97,20.36,7.4,Plastic,3,76.9,4.79,6.74,23.099999999999994,2338.928445,2707.43208,13.610817339506443,0.7370072700000001,3248.918496,0.2165945663999999,369
Electronics,14.7,16.21,8.01,Low,Paper fill,15.88,17.51,8.65,Recycled cardboard,4,76.67,3.33,6.31,23.33,1908.67887,2405.2086200000003,20.643936907227623,0.9930595000000008,2886.2503440000005,0.19241668960000008,415
Books,28.92,17.62,4.26,High,None,30.36,18.5,4.47,Hybrid eco-material,3,92.88,2.91,1.43,7.1200000000000045,2170.769904,2510.6202,13.536507672486653,0.6797005919999992,3012.7442399999995,0.2008496159999999,398
Electronics,19.03,18.56,4.85,High,Air bubble,20.93,20.42,5.33,Hybrid eco-material,4,94.45,3.12,1.73,5.549999999999997,1713.0044799999998,2277.991898,24.80199418163165,1.1299748360000008,2733.5902776000003,0.18223935184000004,438
Clothing,16.23,12.46,5.24,Medium,Paper fill,17.53,13.46,5.66,Plastic,7,84.47,2.28,3.09,15.53,1059.6631920000002,1335.4985080000001,20.65410888500969,0.5516706319999999,1602.5982096,0.10683988063999995,748
Fragile Glassware,12.6,6.7,16.91,High,None,13.24,7.04,17.76,Recycled cardboard,6,93.68,3.53,5.36,6.319999999999993,1427.5422,1655.4024960000004,13.764646154067428,0.4557205920000006,1986.4829952000005,0.13243219968000003,604
Books,26.87,19.0,2.69,Medium,Air bubble,29.56,20.9,2.96,Hybrid eco-material,5,86.57,5.0,10.33,13.430000000000009,1373.3257,1828.69984,24.90152457168695,0.9107482799999999,2194.439808,0.14629598720000003,546
Cosmetics,11.65,5.5,2.35,Low,Foam,13.39,6.33,2.7,Recycled cardboard,43,80.17,4.37,52.47,19.83,150.57625000000002,228.84849000000003,34.20264647584085,0.15654448,274.61818800000003,0.018307879200000002,4369
Home Decor,23.37,32.81,14.89,Low,Air bubble,25.71,36.1,16.38,Hybrid eco-material,0,80.68,4.68,0.0,19.319999999999997,11417.200833,15202.78578,24.90060046744932,7.571169893999999,18243.342936,1.2162228624000004,65
Fragile Glassware,11.67,12.55,7.14,High,Paper fill,12.6,13.55,7.71,Hybrid eco-material,7,78.63,3.92,32.12,21.370000000000005,1045.71369,1316.3283000000001,20.55829157513366,0.5412292200000002,1579.5939600000002,0.10530626400000001,759
Home Decor,41.06,28.49,17.2,High,Paper fill,44.35,30.77,18.57,Corrugated board,0,89.41,4.81,0.0,10.590000000000003,20120.54968,25341.541215,20.602501997430313,10.441983070000003,30409.849458,2.0273232971999997,39
Books,21.8,14.69,1.26,Low,None,22.89,15.42,1.32,Plastic,21,77.04,2.43,37.35,22.959999999999997,403.50492,465.912216,13.394646857681868,0.12481459199999995,559.0946592,0.03727297728000001,2146
Toys,27.4,14.86,14.45,High,Foam,31.51,17.09,16.62,Corrugated board,1,75.01,4.9,1.86,24.989999999999995,5883.519799999999,8949.968058,34.26211398887655,6.132896516000002,10739.9616696,0.7159974446399996,111
Fragile Glassware,10.32,13.0,18.93,High,Air bubble,11.35,14.3,20.83,Recycled cardboard,2,92.61,2.41,0.94,7.390000000000001,2539.6488,3380.81315,24.880533548563612,1.6823287,4056.9757799999998,0.27046505199999993,295
Cosmetics,6.51,14.88,6.22,Medium,None,6.84,15.62,6.53,Recycled cardboard,14,87.46,2.19,15.11,12.540000000000006,602.523936,697.6704239999999,13.637741364251932,0.19029297599999973,837.2045087999999,0.05581363391999999,1433
Fragile Glassware,24.97,7.26,22.92,Medium,Air bubble,27.47,7.98,25.21,Corrugated board,1,94.97,4.62,0.72,5.030000000000001,4154.988024,5526.299226,24.81427707620839,2.7426224039999996,6631.5590712,0.4421039380800001,180
Electronics,14.65,13.7,5.26,Medium,None,15.39,14.39,5.52,Corrugated board,8,94.62,2.13,1.34,5.379999999999996,1055.7082999999998,1222.470792,13.641429561451668,0.3335249840000006,1466.9649504000001,0.09779766336000002,818
Electronics,18.01,17.36,7.6,Medium,Air bubble,19.81,19.09,8.36,Plastic,3,90.01,3.49,2.88,9.989999999999997,2376.1673600000004,3161.5254439999994,24.841112238728492,1.5707161679999981,3793.830532799999,0.2529220355199999,316
Electronics,18.58,15.8,8.98,Medium,Foam,21.37,18.17,10.33,Recycled cardboard,2,90.75,3.25,1.21,9.25,2636.2047199999997,4011.0656570000006,34.27669987402554,2.749721874000002,4813.278788400001,0.3208852525600001,249
Cosmetics,12.56,9.84,9.29,High,None,13.18,10.33,9.76,Corrugated board,7,89.0,3.78,4.86,11.0,1148.154816,1328.8181439999998,13.59579027542236,0.36132665599999975,1594.5817727999997,0.10630545151999996,752
Shoes,28.2,19.56,13.11,Medium,Paper fill,30.46,21.13,14.15,Corrugated board,1,76.94,2.24,1.35,23.06,7231.37112,9107.220169999999,20.597383339640942,3.751698099999998,10928.664203999999,0.7285776136000001,109
Electronics,25.75,18.08,6.98,High,Paper fill,27.81,19.52,7.54,Hybrid eco-material,2,93.94,3.64,1.84,6.060000000000002,3249.6088,4093.098048,20.60759938091764,1.6869784959999998,4911.717657599999,0.3274478438399998,244
Fragile Glassware,18.98,16.64,18.93,Medium,Paper fill,20.5,17.97,20.44,Hybrid eco-material,1,86.34,4.07,2.29,13.659999999999997,5978.608896,7529.789400000001,20.600582852954695,3.1023610080000017,9035.74728,0.6023831519999996,132
Toys,20.21,15.22,9.7,Low,None,21.22,15.99,10.19,Recycled cardboard,2,87.27,4.17,1.62,12.730000000000004,2983.68314,3457.5464819999997,13.705190789680888,0.9477266839999993,4149.055778399999,0.2766037185599998,289
Shoes,32.67,17.81,14.96,High,Air bubble,35.94,19.59,16.46,Hybrid eco-material,0,92.78,2.13,0.0,7.219999999999999,8704.516392000001,11588.903316,24.889213805224554,5.768773847999997,13906.6839792,0.9271122652799998,86
Cosmetics,5.79,11.83,2.49,Low,Paper fill,6.25,12.77,2.69,Hybrid eco-material,46,81.29,3.23,74.92,18.709999999999997,170.554293,214.695625,20.55995877885263,0.08828266400000001,257.63475,0.017175649999999997,4657
Clothing,17.0,22.43,3.97,Medium,None,17.85,23.55,4.16,Hybrid eco-material,5,75.15,2.07,5.36,24.849999999999994,1513.8007,1748.7288000000003,13.434221475622765,0.4698562000000006,2098.47456,0.13989830399999992,571
Books,27.1,14.48,4.89,Low,Foam,31.17,16.65,5.62,Recycled cardboard,3,80.87,3.13,7.9,19.129999999999995,1918.87512,2916.67041,34.210080322376925,1.9955905800000004,3500.004492,0.23333363279999994,342
Books,26.78,21.11,3.23,Medium,Paper fill,28.93,22.8,3.49,Hybrid eco-material,4,83.21,2.98,11.61,16.790000000000006,1826.0023339999998,2302.01796,20.67818906156581,0.9520312520000007,2762.4215520000002,0.18416143680000005,434
Clothing,15.29,26.23,3.86,Medium,Paper fill,16.51,28.33,4.17,Hybrid eco-material,5,90.13,3.02,8.02,9.870000000000005,1548.0788619999998,1950.427011,20.62872113290274,0.8046962980000003,2340.5124132,0.15603416088000005,512
Cosmetics,12.83,8.09,4.55,Low,Air bubble,14.11,8.89,5.01,Recycled cardboard,15,83.5,2.73,27.8,16.5,472.26588499999997,628.4438789999999,24.851541914691786,0.3123559879999999,754.1326547999998,0.050275510319999966,1591
Books,26.98,23.14,4.13,Medium,Air bubble,29.68,25.45,4.55,Plastic,2,89.01,2.16,1.13,10.989999999999997,2578.430036,3436.8698,24.97737225890837,1.7168795279999995,4124.243759999999,0.2749495839999998,290
Toys,28.11,16.94,18.88,High,None,29.51,17.79,19.82,Hybrid eco-material,0,78.21,2.56,0.0,21.790000000000006,8990.342591999999,10405.161078,13.597276153575377,2.8296369720000003,12486.1932936,0.8324128862400001,96
Books,17.72,21.43,2.81,High,Paper fill,19.13,23.14,3.03,Hybrid eco-material,7,81.21,2.4,5.97,18.790000000000006,1067.068276,1341.284646,20.444308433543355,0.5484327400000002,1609.5415752000001,0.10730277168000003,745
Electronics,17.8,9.24,3.42,Low,None,18.69,9.71,3.59,Plastic,15,93.21,4.56,8.27,6.790000000000006,562.49424,651.512841,13.663368608877501,0.17803720199999998,781.8154092,0.05212102728,1534
Books,23.0,17.76,2.55,Low,None,24.15,18.64,2.68,Recycled cardboard,8,77.17,3.77,17.5,22.83,1041.624,1206.4180800000001,13.659782021834433,0.32958816000000024,1447.701696,0.09651344639999998,828
Cosmetics,12.11,14.92,3.02,Low,None,12.72,15.66,3.17,Plastic,15,83.88,4.36,15.01,16.120000000000005,545.6572239999999,631.4487839999999,13.586463728149333,0.17158312,757.7385407999999,0.050515902719999985,1583
Books,21.69,24.91,2.63,Low,Foam,24.95,28.65,3.03,Hybrid eco-material,4,76.52,4.19,18.71,23.480000000000004,1420.983477,2165.8970249999998,34.39284229129036,1.4898270959999995,2599.0764299999996,0.17327176199999994,461
Shoes,23.06,12.51,13.15,Medium,Paper fill,24.9,13.51,14.2,Corrugated board,2,83.6,4.09,3.34,16.400000000000006,3793.51989,4776.8658,20.58558793927181,1.9666918199999992,5732.23896,0.38214926400000004,209
Shoes,26.92,13.5,13.73,Medium,Air bubble,29.61,14.85,15.11,Plastic,1,93.96,2.52,0.15,6.040000000000006,4989.756600000001,6643.995434999999,24.89825363644306,3.3084776699999967,7972.794521999998,0.5315196347999998,150
Fragile Glassware,15.07,22.57,12.24,Low,Foam,17.33,25.96,14.08,Recycled cardboard,1,88.52,3.29,0.75,11.480000000000004,4163.189976000001,6334.406144,34.27655440212959,4.342432335999998,7601.2873727999995,0.50675249152,157
Toys,18.56,19.34,16.1,Low,Air bubble,20.41,21.28,17.71,Recycled cardboard,1,77.8,2.58,2.1,22.200000000000003,5779.1014399999995,7691.892208000001,24.867623157934936,3.8255815360000036,9230.270649600001,0.61535137664,130
Cosmetics,7.85,10.37,8.12,High,Paper fill,8.48,11.2,8.77,Recycled cardboard,11,84.02,4.7,12.18,15.980000000000004,661.0045399999998,832.9395199999999,20.641952491340565,0.34386996000000025,999.5274239999999,0.06663516159999999,1200
Fragile Glassware,9.86,10.87,17.83,Medium,Air bubble,10.84,11.96,19.61,Corrugated board,3,75.61,4.6,11.96,24.39,1910.9873059999995,2542.365904,24.834293010562668,1.2627571960000006,3050.8390847999995,0.20338927231999987,393
Home Decor,40.55,44.59,22.95,High,Foam,46.64,51.28,26.4,Recycled cardboard,0,88.1,2.18,0.0,11.900000000000006,41496.45727499999,63140.85888,34.27954891480882,43.28880321000001,75769.030656,5.051268710400001,15
Home Decor,48.87,44.8,10.1,Low,Air bubble,53.76,49.28,11.11,Hybrid eco-material,0,87.18,4.38,0.0,12.819999999999991,22112.697599999996,29433.643008,24.87271251475798,14.641890816000007,35320.3716096,2.35469144064,33
Clothing,20.34,28.09,3.99,Medium,Air bubble,22.37,30.9,4.38,Recycled cardboard,3,75.72,4.76,11.55,24.28,2279.688894,3027.60054,24.70311509456925,1.495823292,3633.1206479999996,0.2422080431999999,330
Electronics,20.29,16.58,5.17,High,Paper fill,21.92,17.91,5.58,Plastic,4,85.28,2.2,3.6,14.72,1739.2303939999997,2190.6365760000003,20.60616475345478,0.9028123640000013,2628.7638912,0.17525092607999995,456
Clothing,20.58,16.58,6.02,Medium,Foam,23.66,19.07,6.92,Plastic,3,83.55,4.48,3.61,16.450000000000003,2054.122728,3122.277704,34.21076141406544,2.1363099520000004,3746.7332447999997,0.24978221631999986,320
Toys,30.65,19.5,14.29,High,Paper fill,33.11,21.06,15.44,Recycled cardboard,0,75.31,4.06,0.0,24.69,8540.775749999999,10766.259503999998,20.670909457209007,4.450967507999998,12919.511404799998,0.86130076032,92
Toys,17.23,21.92,7.21,High,Paper fill,18.61,23.67,7.78,Plastic,2,92.48,4.21,1.37,7.519999999999996,2723.0843360000003,3427.0798860000004,20.54214005561702,1.4079911000000003,4112.495863200001,0.2741663908800001,291
Home Decor,49.65,35.83,20.53,Medium,None,52.13,37.62,21.55,Plastic,0,84.62,4.11,0.0,15.379999999999995,36522.038535,42262.36443,13.582595229634675,11.480651790000003,50714.837316,3.3809891543999986,23
Electronics,15.48,13.39,3.1,Low,Paper fill,16.72,14.46,3.35,Recycled cardboard,12,91.2,4.59,21.15,8.799999999999997,642.5593200000001,809.93352,20.665177556795022,0.33474839999999995,971.920224,0.06479468159999997,1234
Home Decor,41.31,25.25,7.64,High,Air bubble,45.45,27.78,8.41,Corrugated board,0,86.85,2.49,0.0,13.150000000000006,7969.1121,10618.47441,24.950498609338368,5.298724620000001,12742.169292,0.8494779527999999,94
Electronics,13.02,9.35,7.17,Low,Paper fill,14.06,10.1,7.74,Hybrid eco-material,9,93.4,2.47,6.55,6.599999999999994,872.85429,1099.12644,20.586544165018907,0.4525443,1318.951728,0.0879301152,909
Fragile Glassware,24.67,15.34,15.29,High,None,25.9,16.11,16.06,Corrugated board,1,78.36,2.36,1.81,21.64,5786.313962,6701.018939999999,13.650237168259649,1.8294099559999977,8041.222727999999,0.5360815151999999,149
Shoes,22.78,11.76,8.01,High,None,23.92,12.35,8.42,Hybrid eco-material,4,84.23,3.14,10.7,15.769999999999996,2145.821328,2487.3690400000005,13.731284200594551,0.683095424000001,2984.8428480000007,0.19898952320000007,402
Shoes,27.62,16.31,12.7,High,Paper fill,29.83,17.62,13.72,Hybrid eco-material,1,77.43,3.64,3.85,22.569999999999997,5721.1239399999995,7211.295112000001,20.664404227754773,2.9803423440000025,8653.554134400001,0.5769036089600003,138
Fragile Glassware,12.45,20.94,10.78,High,Air bubble,13.7,23.03,11.85,Plastic,2,93.57,3.95,1.43,6.430000000000007,2810.3783399999998,3738.80535,24.832183627853222,1.8568540200000008,4486.56642,0.29910442800000003,267
Electronics,21.79,17.06,8.29,Medium,Foam,25.06,19.62,9.53,Corrugated board,2,78.9,2.93,3.82,21.099999999999994,3081.7030459999996,4685.683716,34.23151811384446,3.2079613399999998,5622.820459199999,0.3748546972799999,213
Toys,34.96,25.8,5.52,High,Air bubble,38.46,28.38,6.08,Recycled cardboard,1,84.14,4.25,2.46,15.86,4978.86336,6636.2883839999995,24.97518082541482,3.3148500479999985,7963.546060799999,0.53090307072,150
Shoes,25.55,18.16,14.6,Medium,Paper fill,27.59,19.61,15.77,Recycled cardboard,1,81.63,4.71,2.97,18.370000000000005,6774.2248,8532.199223,20.604001114520155,3.5159488459999992,10238.6390676,0.6825759378399998,117
Home Decor,49.17,40.05,13.44,Low,None,51.63,42.06,14.11,Recycled cardboard,0,93.1,3.18,0.0,6.900000000000006,26466.834239999996,30640.680558,13.621911269559739,8.347692636000007,36768.8166696,2.451254444639999,32
Electronics,24.18,16.45,9.13,Medium,Air bubble,26.6,18.09,10.05,Recycled cardboard,2,91.16,3.62,1.13,8.840000000000003,3631.55793,4835.9997,24.90574534154748,2.4088835400000006,5803.19964,0.38687997599999985,206
Books,26.59,17.04,3.09,Medium,None,27.92,17.89,3.25,Corrugated board,6,83.6,3.64,13.05,16.400000000000006,1400.0592239999999,1623.3386,13.754331721059309,0.4465587520000004,1948.00632,0.12986708799999996,616
Clothing,22.56,25.06,5.39,Low,Paper fill,24.36,27.07,5.82,Hybrid eco-material,2,87.14,4.35,6.07,12.86,3047.255903999999,3837.8546640000004,20.600018218928607,1.5811975200000026,4605.425596800001,0.30702837312000014,260
Home Decor,36.74,35.6,17.71,Medium,None,38.58,37.38,18.59,Hybrid eco-material,0,90.63,2.22,0.0,9.370000000000005,23163.688240000003,26809.018236,13.597402052958929,7.290659991999994,32170.8218832,2.1447214588799994,37
Home Decor,25.42,33.61,6.55,Medium,Paper fill,27.45,36.29,7.07,Recycled cardboard,1,88.86,2.71,1.26,11.14,5596.09861,7042.854735,20.542183240131816,2.8935122499999997,8451.425682,0.5634283787999997,141
Electronics,12.65,18.57,8.11,Medium,Foam,14.55,21.36,9.33,Corrugated board,3,82.6,2.91,2.11,17.400000000000006,1905.124155,2899.65204,34.29818030855868,1.98905577,3479.5824479999997,0.2319721631999999,344
Shoes,31.42,19.8,12.0,Low,Air bubble,34.56,21.78,13.2,Hybrid eco-material,1,82.22,3.53,1.89,17.78,7465.392000000002,9935.86176,24.86417202326291,4.940939519999996,11923.034112,0.7948689407999999,100
Electronics,19.21,13.48,7.65,Medium,Air bubble,21.13,14.83,8.41,Plastic,3,82.7,2.55,3.42,17.299999999999997,1980.9736200000002,2635.339939,24.830433042664858,1.3087326379999995,3162.4079268,0.21082719512000003,379
Clothing,20.61,22.95,5.55,Medium,Air bubble,22.67,25.25,6.11,Plastic,2,78.54,2.42,1.23,21.459999999999997,2625.1472249999997,3497.470925,24.941556876559325,1.7446474000000007,4196.96511,0.279797674,285
